wall_time,step,reward
1777918591.0258524,312272,255.65464782714844
1777918600.4444876,312796,255.1353302001953
1777918603.0593705,312948,284.9201965332031
1777918606.0320609,313115,281.7015380859375
1777918609.276059,313299,272.9932861328125
1777918612.4477317,313482,245.44671630859375
1777918615.587434,313664,257.6217041015625
1777918619.5710392,313897,267.0457458496094
1777918622.1614213,314046,291.8733825683594
1777918625.2530296,314219,252.2880401611328
1777918630.2957604,314503,271.3881530761719
1777918635.216943,314780,292.0916748046875
1777918638.8730824,314996,11.171260833740234
1777918641.298707,315135,279.89251708984375
1777918647.8806727,315508,279.3684997558594
1777918665.3733017,316508,163.4371795654297
1777918668.4841456,316669,244.90037536621094
1777918671.072153,316824,250.57376098632812
1777918675.2607756,317058,265.59228515625
1777918683.4170623,317527,265.21844482421875
1777918687.551451,317755,305.24853515625
1777918690.544543,317934,275.4573059082031
1777918693.5238454,318096,279.4735412597656
1777918699.1447248,318416,287.19085693359375
1777918702.6389155,318619,306.0506286621094
1777918707.5918152,318899,278.47698974609375
1777918710.3851423,319054,274.7460632324219
1777918716.2229404,319385,247.54856872558594
1777918722.468397,319740,240.4407501220703
1777918729.8191175,320130,283.59564208984375
1777918747.2230752,321130,55.88535690307617
1777918752.5155468,321426,281.56011962890625
1777918755.6284177,321597,278.6083068847656
1777918760.4718525,321867,229.01187133789062
1777918763.027137,322010,283.6180725097656
1777918767.5545125,322263,274.4222717285156
1777918770.1741877,322408,279.53558349609375
1777918774.224389,322631,233.84906005859375
1777918778.5121334,322878,288.0076904296875
1777918795.9521213,323878,75.2047119140625
1777918799.6857994,324088,285.4920959472656
1777918803.2477925,324287,242.4191131591797
1777918807.1970184,324504,298.1814270019531
1777918809.9427629,324669,270.6226806640625
1777918814.5424638,324925,255.32774353027344
1777918832.630471,325925,50.01567459106445
1777918837.451175,326194,245.0907440185547
1777918841.5423295,326419,297.0450134277344
1777918846.5162911,326699,278.3361511230469
1777918854.4898562,327136,260.8048095703125
1777918857.6035445,327317,282.0264892578125
1777918861.9975019,327559,264.146728515625
1777918864.7603035,327718,278.2973327636719
1777918870.8412197,328063,258.6314697265625
1777918873.6746926,328219,283.17254638671875
1777918877.676966,328449,260.91522216796875
1777918883.133929,328753,279.675048828125
1777918886.1174157,328924,237.98648071289062
1777918889.3470786,329104,259.1347351074219
1777918892.806704,329290,245.68606567382812
1777918911.1920943,330290,60.98736572265625
1777918913.6516407,330425,279.9432678222656
1777918917.128809,330619,248.09353637695312
1777918934.9972494,331619,61.51499557495117
1777918937.551571,331763,267.5777282714844
1777918941.220755,331965,243.9248809814453
1777918947.3001611,332305,285.75982666015625
1777918950.4878042,332487,279.9298400878906
1777918954.6248484,332711,276.54522705078125
1777918957.3610723,332865,284.8156433105469
1777918960.7687726,333046,281.6593322753906
1777918968.7170904,333489,271.9084777832031
1777918971.5048401,333632,289.8736267089844
1777918975.1379485,333837,281.5860290527344
1777918979.2808034,334065,307.58697509765625
1777918984.434811,334349,308.70452880859375
1777918989.0637524,334612,250.48440551757812
1777918991.7739403,334763,254.59405517578125
1777918994.883855,334939,285.4830017089844
1777918999.1973703,335181,285.6092529296875
1777919003.237862,335412,263.03741455078125
1777919006.4603343,335595,278.5439147949219
1777919024.2285786,336595,129.16171264648438
1777919027.7460213,336785,284.7690734863281
1777919030.970002,336967,300.88360595703125
1777919036.2097092,337258,264.7254638671875
1777919039.383205,337431,275.2187194824219
1777919041.9530401,337581,246.37640380859375
1777919044.748863,337732,287.8575744628906
1777919048.1774683,337922,258.5361633300781
1777919051.404117,338102,267.3077087402344
1777919069.594324,339102,83.96842956542969
1777919072.5328434,339252,247.7133026123047
1777919075.5277648,339431,258.81854248046875
1777919079.2647762,339633,276.6474609375
1777919082.862169,339843,270.1437683105469
1777919085.5500345,339992,259.1072692871094
1777919089.0631795,340164,263.35406494140625
1777919092.403573,340325,272.42120361328125
1777919096.6903634,340567,278.0918884277344
1777919100.753155,340800,300.5917053222656
1777919107.8139298,341189,259.85809326171875
1777919112.628315,341467,262.95379638671875
1777919115.9322555,341653,263.2370300292969
1777919120.1196206,341887,272.29571533203125
1777919125.5166907,342191,296.9660339355469
1777919128.464494,342355,247.8334197998047
1777919131.5142014,342528,261.0460510253906
1777919136.9873555,342835,275.16278076171875
1777919141.6245518,343076,293.6875915527344
1777919145.4467077,343282,256.8238525390625
1777919150.391802,343543,274.1415710449219
1777919154.6532416,343761,274.061767578125
1777919172.3564634,344761,100.0256118774414
1777919175.4251254,344925,276.7991027832031
1777919178.040236,345078,279.26220703125
1777919184.1383133,345421,271.47760009765625
1777919188.1370776,345642,261.0726013183594
1777919192.2180035,345870,284.01318359375
1777919201.257778,346382,270.0651550292969
1777919205.228141,346601,264.652099609375
1777919209.8477504,346858,278.8153991699219
1777919214.3725626,347111,288.16668701171875
1777919216.9971678,347258,275.20733642578125
1777919220.7091205,347468,290.2685852050781
1777919225.3972774,347725,266.9281921386719
1777919227.7790055,347862,283.5455017089844
1777919231.8457243,348083,277.95361328125
1777919236.2361078,348331,263.7784118652344
1777919238.9951198,348483,242.7870635986328
1777919242.0369248,348661,274.7265319824219
1777919244.8462713,348820,286.9541015625
1777919249.3996377,349074,301.3287353515625
1777919254.2343402,349351,253.70120239257812
1777919261.2359865,349745,279.1369323730469
